budget,imdb_id,original_language,title,revenue,status
0,tt0810415,ja,Lovely Complex,0,Released
0,tt0810444,en,The Pumpkin Karver,0,Released
0,tt0810456,it,Black Sun,0,Released
0,tt0810644,en,Korgoth of Barbaria,0,Released
0,tt0810746,en,9/11: The Falling Man,0,Released
0,tt0810772,en,Belle du Seigneur,0,Released
8500000,tt0810784,en,Bright Star,4440055,Released
5000000,tt0810809,fr,Congorama,0,Released
850,tt0810817,de,The Da Vinci Treasure,0,Released
15000000,tt0810819,en,The Danish Girl,64191523,Released
0,tt0810821,en,A Day In The Life,0,Released
0,tt0810823,en,The Deaths of Ian Stone,0,Released
0,tt0810827,ja,Death Note: The Last Name,50710400,Released
0,tt0810856,en,Eyes of the Mothman,0,
2500000,tt0810868,de,Reclaim Your Brain,0,Released
60,tt0810871,ja,Toy Reanimator,0,Released
0,tt0810895,en,Hellboy Animated: Sword of Storms,0,Released
0,tt0810900,en,High School Musical 2,7000000,Released
79000000,tt0810913,en,Jack and Jill,149673788,Released
0,tt0810916,en,Jimmy Carr: Live,0,Released
19000000,tt0810922,en,Take Me Home Tonight,6928068,Released
0,tt0810945,en,Live!,0,Released
0,tt0810949,en,Born Equal,0,Released
0,tt0810951,en,Look,16136,Released
0,tt0810970,en,Everything's Cool,0,Released
0,tt0810988,en,The Nines,0,Released
0,tt0810990,fr,Nos amis les Terriens,0,Released
0,tt0811026,en,Prime Suspect: The Final Act,0,Released
11000000,tt0811066,hi,Shootout at Lokhandwala,12000000,Released
120000000,tt0811080,en,Speed Racer,93945766,Released
10000,tt0811095,es,Svyato,0,Released
0,tt0811106,en,The Ten,0,Released
1000000,tt0811124,en,The Lost Tribe,0,Released
0,tt0811128,en,Turn the River,0,Released
0,tt0811136,en,Dixie Chicks: Shut Up and Sing,0,Released
0,tt0811137,en,The Do-Deca-Pentathlon,0,Released
62000000,tt0811138,en,The Love Guru,41819064,Released
0,tt0812221,en,Café solo o con ellas,0,Released
0,tt0812243,nl,Ex Drummer,0,Released
0,tt0812265,nl,K3 en het IJsprinsesje,0,Released
0,tt0812352,en,Nine Miles Down,0,Released
0,tt0813540,en,Naksha,0,Released
0,tt0813541,en,Piter FM,0,Released
0,tt0813547,de,The Counterfeiters,0,Released
0,tt0813549,zh,Fatal Contact,0,Released
0,tt0813789,en,Marco Polo,0,Released
0,tt0813980,en,24: Redemption,0,Released
0,tt0813991,en,Act of God,0,Released
0,tt0813999,en,Alive in Joburg,0,Released
400000,tt0814005,en,The Amazing Truth About Queen Raquela,5255,Released
45000000,tt0814022,en,Bangkok Dangerous,42487390,Released
0,tt0814042,it,Caravaggio,0,Released
0,tt0814075,en,Deliver Us from Evil,201275,Released
0,tt0814086,en,Doug Stanhope: Deadbeat Hero,0,Released
0,tt0814106,en,Flatland,0,Released
0,tt0814130,en,The Hammer,0,Released
0,tt0814131,ab,Hank and Mike,0,Released
0,tt0814187,en,"Lewis Black: Red, White & Screwed",0,Released
0,tt0814229,en,Nevalyashka,0,Released
0,tt0814236,en,Countdown,0,Released
95000000,tt0814255,en,Percy Jackson & the Olympians: The Lightning Thief,226497209,Released
55000000,tt0814314,en,Seven Pounds,168167691,Released
12300000,tt0814331,en,Spring Breakdown,0,Released
0,tt0814335,en,The Stepfather,0,Released
10000,tt0814365,en,Trigger Man,0,Released
0,tt0814380,it,Notte prima degli esami - Oggi,0,Released
0,tt0814659,fr,Anna M.,0,Released
2000000,tt0814666,bm,Bamako,111000,Released
3000000,tt0814685,en,Frontier(s),0,Released
0,tt0815092,fr,Actresses,0,Released
0,tt0815165,en,The Gay Bed and Breakfast of Terror,0,Released
0,tt0815170,en,Counting Backwards,0,Released
8000000,tt0815178,en,The Life Before Her Eyes,0,Released
0,tt0815181,en,Iraq for Sale: The War Profiteers,0,Released
2000000,tt0815182,en,Irene in Time,0,Released
20000000,tt0815236,en,She's Out of My League,49779728,Released
0,tt0815241,en,Religulous,0,Released
16500000,tt0815244,en,Sydney White,13620075,Released
0,tt0815245,en,The Uninvited,41624046,Released
500000,tt0815250,en,One Day Like Rain,0,Rumored
0,tt0815258,en,Werewolf in a Women's Prison,0,Released
0,tt0815447,es,Clandestinos,0,Released
0,tt0815456,en,Jim Gaffigan: Beyond the Pale,0,Released
0,tt0815457,en,Thieves,0,Released
0,tt0815744,en,Dumbland,0,Released
0,tt0816258,te,Pokiri,0,Released
0,tt0816362,en,Card Subject To Change,0,Released
700,tt0816436,en,Black Water,0,Released
0,tt0816437,ko,Bloody Tie,0,Released
0,tt0816442,en,The Book Thief,76586316,Released
90000000,tt0816462,en,Conan the Barbarian,48795021,Released
0,tt0816520,en,Return to Halloweentown,0,Released
0,tt0816527,en,The Hunt for Eagle One: Crash Point,0,Released
0,tt0816539,en,Jack Brooks: Monster Slayer,0,Released
0,tt0816545,en,Kabluey,83398,Released
0,tt0816556,en,Lake Mungo,0,Released
0,tt0816562,en,The Little Matchgirl,0,Released
0,tt0816616,en,Poor Boy's Game,0,Released
0,tt0816671,en,Teen Titans: Trouble in Tokyo,0,Released
165000000,tt0816692,en,Interstellar,675120017,Released
200000000,tt0816711,en,World War Z,531865000,Released
14000000,tt0817177,en,Flipped,1755212,Released
0,tt0817225,ko,Secret Sunshine,0,Released
3000000,tt0817228,en,The Tattooist,0,Released
52000000,tt0817230,en,Valentine's Day,216485654,Released
0,tt0817307,en,The Sandlot: Heading Home,0,Released
40000000,tt0817538,en,Drillbit Taylor,0,Released
0,tt0817544,ko,Never Forever,0,Released
0,tt0817545,en,The Power of Few,0,Released
0,tt0817910,en,Hellboy Animated: Blood and Iron,0,Released
0,tt0817911,en,In the Blood,0,Released
0,tt0818108,de,Bis zum Ellenbogen,0,Released
0,tt0818165,en,The Alphabet Killer,0,Released
0,tt0818170,en,The Little Traitor,0,Released
0,tt0818226,en,Shoot First And Pray You Live,0,Released
0,tt0818602,en,Her Fatal Flaw,0,Released
0,tt0819354,en,10 Questions for the Dalai Lama,0,Released
0,tt0819714,en,The Edge of Love,0,Released
0,tt0819723,en,Islander,0,Released
0,tt0819755,en,Babysitter Wanted,0,Released
2500000,tt0819785,zh,The Matrimony,0,Released
0,tt0819791,en,The One Percent,0,Released
0,tt0819810,en,Traffic Signal,0,Released
0,tt0819895,en,The Paper Will Be Blue,0,Released
0,tt0820010,sv,Snapphanar,0,Released
0,tt0820087,en,Nails,0,Rumored
0,tt0820096,ru,Playing the Victim,0,Released
0,tt0820111,ja,Meatball Machine,0,Released
0,tt0820136,en,Polygon,0,Released
0,tt0820162,fi,Frozen City,0,Released
0,tt0820986,en,Pablo Francisco: Bits and Pieces,0,Released
4700000,tt0821442,ko,A Dirty Carnival,0,Released
2700000,tt0821470,ko,The City of Violence,0,Released
0,tt0821638,en,Bury My Heart At Wounded Knee,0,Released
0,tt0821640,en,Ghosts of Girlfriends Past,102223269,Released
60000000,tt0821642,en,The Soloist,31720158,Released
0,tt0822389,en,Kenny,7778177,Released
0,tt0822813,en,The Human Behavior Experiments,0,Released
0,tt0822818,en,Joe Rogan: Live,0,Released
0,tt0822827,en,Lightspeed,0,Released
0,tt0822831,en,Man Maid,0,Released
60000000,tt0822832,en,Marley & Me,244082376,Released
0,tt0822833,es,"Sex, Party and Lies",0,Released
60000000,tt0822847,en,Priest,78309131,Released
0,tt0822849,en,Rails & Ties,22136,Released
61000000,tt0822854,en,Shooter,95696996,Released
0,tt0822858,en,Sublime,0,Released
0,tt0822868,en,Make It Happen,0,Released
0,tt0823187,en,Russell Peters: Outsourced,0,Released
0,tt0823240,fr,The Romance of Astrea and Celadon,0,Released
0,tt0823451,hi,Dus Kahaniyaan,0,Released
0,tt0823481,en,Kokoyakyu: High School Baseball,0,Released
0,tt0823635,ja,The Movie Tokyo Friends: The Movie,0,Released
0,tt0823651,en,Room 314,0,Released
0,tt0823668,en,Screamers,0,Released
48000000,tt0823671,en,Tinker Bell,0,Released
0,tt0823715,en,Billy Wilder Speaks,0,Released
0,tt0824091,de,Race to Mars,0,Released
0,tt0824316,hi,Dor,0,Released
0,tt0824320,it,L'educazione sentimentale di Eugenie,0,Released
0,tt0824330,fr,Female Agents,0,Released
55000000,tt0824747,en,Changeling,113020255,Released
0,tt0824758,en,The Last Station,0,Released
0,tt0825225,en,American Pastime,0,Released
45000000,tt0825232,en,The Bucket List,175372502,Released
0,tt0825236,ar,Caramel,0,Released
0,tt0825239,fr,Counter Investigation,0,Released
0,tt0825241,fr,Dry Season,0,Released
0,tt0825244,fr,Conversations with My Gardener,0,Released
0,tt0825245,en,Dragonlance: Dragons Of Autumn Twilight,0,Released
9780000,tt0825248,fr,Intimate Enemies,0,Released
1000000,tt0825279,en,20 Years After,0,Released
0,tt0825283,en,Maximum Ride,0,Planned
0,tt0825728,en,The Pet,0,Released
0,tt0826024,ko,APT.,0,Released
0,tt0826039,en,Blockade,0,Released
0,tt0826099,en,Les Formidables,0,Released
0,tt0826110,pt,The Mystery of Sintra,0,Released
0,tt0826237,fr,Nadia and Sarra,0,Released
0,tt0826547,en,Great World of Sound,0,Released
0,tt0826559,en,The Indian,0,Released
0,tt0826606,tr,Police,0,Released
3000000,tt0826711,fr,Flight of the Red Balloon,0,Released
0,tt0826752,en,Strange Girls,0,Released
0,tt0826756,en,Watercolors,0,Released
0,tt0826817,en,Diary of a Cannibal,0,Released
0,tt0827179,en,Not My Life,0,Released
0,tt0827498,en,Blood Tea and Red String,0,Released
0,tt0827503,tr,Hokkabaz,0,Released
0,tt0827517,no,Reprise,0,Released
0,tt0827521,en,The Shepherd: Border Patrol,0,Released
0,tt0827573,en,Doctor Who: The Runaway Bride,0,Released
0,tt0827709,en,The Green Hornet,0,Released
0,tt0827713,fr,I Always Wanted to Be a Gangster,0,Released
0,tt0827714,en,Jaane Hoga Kya,0,Released
0,tt0827729,en,Nina Frisk,0,Released
0,tt0827735,en,Supergator,0,Released
0,tt0827737,ja,Lupin the Third: Episode 0: First Contact,0,Released
0,tt0827782,en,Return to House on Haunted Hill,0,Released
0,tt0827990,de,Aladin,0,Released
0,tt0828065,en,Moondance Alexander,37895,Released
0,tt0828103,en,Taking Chances,0,Released
0,tt0828151,en,Molly: An American Girl on the Home Front,0,Released
0,tt0828154,en,The Pervert's Guide to Cinema,0,Released
0,tt0828158,en,The Take,0,Released
0,tt0828393,en,Garden Party,0,Released
0,tt0828399,en,Hitchcocked!,0,Released
0,tt0828450,en,Shredderman Rules,0,Released
0,tt0829098,en,When Did You Last See Your Father?,92,Released
70000000,tt0829150,en,Dracula Untold,215529201,Released
17000000,tt0829176,en,Gallowwalkers,0,Released
0,tt0829193,en,Honeydripper,0,Released
0,tt0829297,en,Ten Inch Hero,0,Released
0,tt0829424,en,Evil Bong,0,Released
16000000,tt0829459,en,A Mighty Heart,18928871,Released
20000000,tt0829482,en,Superbad,121463226,Released
0,tt0830184,en,Where Souls Go,0,Released
0,tt0830361,en,The Lost Room,0,Released
200000000,tt0830515,en,Quantum of Solace,586090727,Released
0,tt0830535,en,Disfigured,0,Released
0,tt0830558,en,The Girl Next Door,0,Released
0,tt0830570,en,I Can't Think Straight,0,Released
0,tt0830581,en,Executive Koala,0,Released
0,tt0830968,en,Suicide Killers,0,Released
0,tt0831275,en,Bigga Than Ben,0,Released
0,tt0831280,en,Waking Madison,0,Released
0,tt0831299,en,I Really Hate My Job,0,Released
5000,tt0831315,en,Loose Change: 2nd Edition,0,Released
0,tt0831386,zh,The Drummer,0,Released
160000000,tt0831387,en,Godzilla,529076069,Released
0,tt0831816,hi,Shiva,0,Released
415000,tt0831881,en,Land,0,Released
0,tt0831884,en,Reservation Road,0,Released
60000000,tt0831887,en,The Spirit,39031337,Released
0,tt0831888,ja,Tekkonkinkreet,0,Released
0,tt0831916,en,The Lost,0,Released
0,tt0832266,en,"Definitely, Maybe",55447968,Released
0,tt0832318,en,What Goes Up,0,Released
2705100,tt0832347,de,Falling,0,Released
45000,tt0832517,de,Black Sheep,0,Released
0,tt0832865,fr,Torn Apart,0,Released
0,tt0832903,en,Manufactured Landscapes,240239,Released
0,tt0832937,en,Radiant City,0,Released
0,tt0833444,en,Dombivali Fast,0,Released
0,tt0833448,ru,Lift,123182,Released
0,tt0833463,en,Hee Porgi Kunachi,0,Released
0,tt0833557,en,Visioneers,0,Released
0,tt0833561,en,Woh Lamhe,0,Released
0,tt0833960,en,Gardens of the Night,0,Released
35000000,tt0834001,en,Underworld: Rise of the Lycans,91353501,Released
0,tt0834102,en,Shadows,0,Released
0,tt0834170,et,Autumn Ball,0,Released
0,tt0834541,en,Sherman's Way,0,Released
0,tt0834581,ja,Lupin the Third: Bye Bye Liberty Crisis,0,Released
0,tt0834899,en,Say Goodnight,0,Released
54166,tt0834938,es,Padre nuestro,0,Released
0,tt0834939,en,"Palo Alto, CA",0,Released
4200000,tt0834941,en,A Plumm Summer,0,Released
0,tt0834955,he,Someone to Run With,0,Released
0,tt0835378,en,Star Trek: Of Gods And Men,0,Released
0,tt0835418,en,The Babymakers,0,Released
0,tt0835456,en,Forgiven,0,Released
0,tt0835498,en,The Rival,0,Released
0,tt0835787,ko,Woman on the Beach,0,Released
0,tt0835834,en,Time to Die,0,Released
0,tt0836682,en,Nocturna,0,Released
0,tt0836683,es,The Appeared,0,Released
0,tt0836700,fr,Summer Hours,0,Released
0,tt0836710,sv,Suddenly,0,Released
25000000,tt0837106,sv,Arn: The Knight Templar,0,Released
0,tt0837137,en,VeggieTales: LarryBoy & The Bad Apple,0,Released
0,tt0837156,en,Pee-wee's Big Holiday,0,Released
85000000,tt0837562,en,Hotel Transylvania,358375603,Released
0,tt0837791,en,The Devil's Chair,0,Released
0,tt0837796,en,House,0,Released
0,tt0837800,en,The Mark of Cain,0,Released
0,tt0837803,en,Sex and Breakfast,0,Released
0,tt0838164,en,Done the Impossible,0,Released
0,tt0838192,de,Fashion Victims,1101480,Released
16000000,tt0838221,en,The Darjeeling Limited,24377151,Released
0,tt0838231,,Unfinished Sky,0,Released
0,tt0838232,en,The Pink Panther 2,75871032,Released
4500000,tt0838247,en,After.Life,3606395,Released
65000000,tt0838283,en,Step Brothers,128107642,Released
400000,tt0839739,en,The Beales of Grey Gardens,0,Released
0,tt0839742,en,A Prayer for Rain,0,Released
0,tt0839773,da,Daisy Diamond,0,Released
0,tt0839851,en,Holes in My Shoes,0,Released
0,tt0839856,en,How to Seduce Difficult Women,0,Released
0,tt0839880,en,Lake Dead,0,Released
0,tt0839938,en,Out of the Blue,0,Released
0,tt0839976,es,Santos,0,Released
0,tt0839980,en,Semi-Pro,33472850,Released
0,tt0840027,en,Visions of Suffering,0,Released
0,tt0840040,en,Why Did I Get Married? The Play,0,Released
0,tt0840303,en,Christmas Do-Over,0,Released
2000000,tt0840304,en,Ice Spiders,0,Released
0,tt0840305,de,Comedy Central Roast of William Shatner,0,Released
0,tt0840322,en,Forever Strong,0,Released
0,tt0840358,en,Everyday Sunshine:  The Story of Fishbone,0,Released
37000000,tt0840361,en,The Town,154026136,Released
0,tt0840787,en,Nora Roberts' Carolina Moon,0,Released
0,tt0841017,en,Cochochi,0,Released
0,tt0841027,en,Magicians,1752038,Released
0,tt0841032,en,The Perfect Holiday,5800000,Released
0,tt0841044,en,2 Days in Paris,19776159,Released
35000000,tt0841046,en,Walk Hard: The Dewey Cox Story,18317151,Released
0,tt0841084,en,Blindsight,0,Released
0,tt0841108,en,Hannah Takes the Stairs,0,Released
0,tt0841109,de,Late Bloomers,0,Released
0,tt0841115,en,Jimmy Carr: Stand Up,0,Released
0,tt0841119,en,Lake of Fire,25,Released
0,tt0841128,fr,Made in Jamaica,0,Released
0,tt0841150,cn,Protégé,0,Released
0,tt0841182,de,Valerie,0,Released
0,tt0841922,en,The Bastards,0,Released
0,tt0841925,de,Silent Light,0,Released
0,tt0841993,ja,Apartment 1303,0,Released
3500000,tt0842926,en,The Kids Are All Right,34705850,Released
0,tt0842929,en,Paranoid Park,486021,Released
0,tt0843270,zh,Crazy Stone,0,Released
0,tt0843302,ja,Retribution,0,Released
1333333,tt0843326,te,Bommarillu,5333333,Released
0,tt0843328,en,Chatrapathi,0,Released
0,tt0843335,te,Desamuduru,0,Released
0,tt0843358,en,My Dog Tulip,246574,Released
200000,tt0843838,en,Anita O'Day: The Life of a Jazz Singer,0,Released
0,tt0843868,en,The Party Never Stops: Diary of a Binge Drinker,0,Released
7500000,tt0844029,en,Ace Ventura Jr: Pet Detective,0,Released
20000000,tt0844286,en,The Brothers Bloom,5530764,Released
5000000,tt0844319,ja,Kaidan,0,Released
0,tt0844330,en,Persuasion,0,Released
0,tt0844347,ja,Midnight Sun,0,Released
0,tt0844457,de,North Face,927704,Released
0,tt0844462,de,The Unknown Soldier,0,Released
100000000,tt0844471,en,Cloudy with a Chance of Meatballs,242988466,Released
1900000,tt0844474,de,House of the Sleeping Beauties,0,Released
3400000,tt0844479,en,The Collector,114000000,Released
7000000,tt0844671,en,College,6230276,Released
15000000,tt0844708,en,The Last House on the Left,32721635,Released
0,tt0844742,jv,Opera Jawa,0,Released
9000000,tt0844760,en,Starship Troopers 3: Marauder,0,Released
0,tt0844761,en,John Waters: This Filthy World,0,Released
0,tt0844768,en,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,0,Released
0,tt0844794,en,Northanger Abbey,0,Released
3800000,tt0844894,en,Species: The Awakening,0,Released
0,tt0844948,no,Varg Veum - Bitter Flowers,0,Released
30000000,tt0844993,en,Hoodwinked Too! Hood VS. Evil,13521829,Released
4000000,tt0845046,en,Son of Rambow,6870249,Released
0,tt0845439,fa,Fireworks Wednesday,0,Released
0,tt0845448,hi,Dhamaal,0,Released
0,tt0845464,en,On the Edge,0,Released
0,tt0845955,en,Are You Scared?,0,Released
5000000,tt0846017,cn,Triangle,0,Released
5000000,tt0846040,it,My Brother Is an Only Child,6463286,Released
0,tt0846308,en,Kit Kittredge: An American Girl,0,Released
0,tt0846724,en,Patton Oswalt: No Reason to Complain,0,Released
0,tt0846774,ru,Purgatory,0,Released
0,tt0846787,it,Questi fantasmi,0,Released
0,tt0846789,en,The Secret,0,Released
0,tt0847050,ku,Half Moon,0,Released
0,tt0847150,en,Sense and Sensibility,0,Released
0,tt0847154,pt,Angels of the Sun,0,Released
0,tt0847167,en,The Girl in the Park,0,Released
0,tt0847182,en,Mansfield Park,0,Released
3000000,tt0847474,en,Cinematographer Style,0,Released
0,tt0847487,fr,The Vanishing Point,0,Released
0,tt0847510,en,Phantom Love,0,Released
0,tt0847520,en,Scar,0,Released
0,tt0847526,en,Sugarhouse,0,Released
0,tt0847745,it,Manual of Love 2,0,Released
2691570,tt0847759,en,The Border,0,Released
0,tt0847770,en,Vox Populi,0,Released
0,tt0847817,en,Helvetica,0,Released
2000000,tt0847825,en,The Speed of Thought,0,Released
0,tt0847830,en,Grow Your Own,0,Released
0,tt0847833,en,Back Soon,0,Released
0,tt0847877,ru,Euphoria,2209023,Released
0,tt0847880,ru,Cargo 200,121129,Released
0,tt0847897,en,The Stone Angel,473993,Released
220000000,tt0848228,en,The Avengers,1519557910,Released
0,tt0848243,en,A Blank on the Map,0,Released
0,tt0848381,de,Rhinoceros,0,Released
100000000,tt0848537,en,Epic,268426634,Released
10000000,tt0848538,en,Kung Fu Dunk,22896728,Released
0,tt0848542,en,Arranged,0,Released
0,tt0848552,en,The Mad,0,Released
2000000,tt0848557,en,Diary of the Dead,5364858,Released
0,tt0848577,sv,Colorado Avenue,0,Released
0,tt0848592,en,Last Train to Freo,0,Released
0,tt0848596,pt,Mutum,0,Released
0,tt0849447,en,Holidaze: The Christmas That Almost Didn't Happen,0,Released
0,tt0849466,es,El rey de los huevones,0,Released
0,tt0849470,en,Senior Skip Day,0,Released
8000000,tt0850253,en,Battle in Seattle,908847,Released
0,tt0850307,en,Liberty Kid,0,Released
0,tt0850311,en,Losing It,0,Released
0,tt0850667,en,Faith Like Potatoes,0,Released
0,tt0850669,en,Slacker Uprising,0,Released
0,tt0850677,en,Jack & Diane,0,Released
0,tt0851430,en,My Boy Jack,0,Released
0,tt0851515,zh,Silver Medalist,0,Released
0,tt0851530,en,The Lodger,0,Released
0,tt0851577,ru,The Island,0,Released
0,tt0851578,ja,Paprika,944915,Released
25000000,tt0852713,en,The House Bunny,70442940,Released
0,tt0852726,ja,Nightmare Detective,0,Released
800000,tt0852992,en,Prince Among Slaves,0,Released
0,tt0853060,de,Germany: A Summer's Fairytale,0,Released
2000000,tt0853096,en,Death of a President,167000,Released
0,tt0853153,en,Stuart: A Life Backwards,0,Released
0,tt0853155,en,This is What Love in Action Looks Like,0,Released
0,tt0854151,en,Kilometer Zero,0,Rumored
0,tt0854667,en,Showdown at Area 51,0,Released
1000000,tt0854678,en,Taxi to the Dark Side,274661,Released
0,tt0855729,tr,Times and Winds,0,Released
0,tt0855739,en,Building a Broken Mousetrap,0,Released
0,tt0855761,it,As the Shadow,0,Released
0,tt0855822,sr,Huddersfield,0,Released
0,tt0855824,zh,I Don't Want to Sleep Alone,0,Released
0,tt0855852,ja,Kabei: Our Mother,0,Released
0,tt0855866,en,A Long Walk,0,Released
0,tt0855895,en,Private Property,0,Released
0,tt0855975,da,Prague,0,Released
0,tt0856008,en,Sharkwater,0,Released
3,tt0856052,ko,No Mercy for the Rude,4,Released
3000000,tt0856288,fr,Inside,0,Released
0,tt0856778,en,Clubbed,0,Released
3200000,tt0856797,ja,Ghost in the Shell: Stand Alone Complex - Solid State Society,0,Released
0,tt0856816,en,Snake Dancer,0,Released
0,tt0857186,en,Type O Negative: Symphony for the Devil,0,Released
3730500,tt0857190,en,The Sweeney,6294161,Released
0,tt0857191,en,The Visitor,9234510,Released
0,tt0857265,en,Sleuth,342835,Released
0,tt0857275,en,Wonderful World,0,Released
2600000,tt0857295,en,Timber Falls,0,Released
0,tt0857355,pt,The Year My Parents Went On Vacation,0,Released
0,tt0857376,ab,Gabriel,0,Released
0,tt0858433,en,Diamond Dogs,0,Released
1500000,tt0858437,en,Ed Gein: The Butcher of Plainfield,0,Released
7000000,tt0858479,en,Smart People,10569964,Released
4000000,tt0858486,en,Battle for Terra,6101046,Released
0,tt0858492,te,Vikramarkudu,0,Released
145000000,tt0859163,en,The Mummy: Tomb of the Dragon Emperor,401128639,Released
0,tt0859594,en,Barbie in the 12 Dancing Princesses,0,Released
0,tt0859601,en,Curse of the Wolf,0,Released
0,tt0859644,en,The Village Barbershop,0,Released
4002313,tt0859760,en,To Rob a Thief,6,Released
0,tt0860454,hi,MP3: Mera Pehla Pehla Pyaar,0,Released
2000000,tt0860462,th,Mercury Man,0,Released
0,tt0860467,en,Nora Roberts' Montana Sky,0,Released
0,tt0860866,en,Far North,0,Released
2000000,tt0860870,en,Touching Home,0,Released
0,tt0860906,ja,Evangelion: 2.0 You Can (Not) Advance,41162041,Released
0,tt0860907,ja,Evangelion: 3.0 You Can (Not) Redo,60487945,Released
349999,tt0861350,en,Header,0,
25000000,tt0861689,en,Blindness,19844979,Released
0,tt0861730,en,The Raven,0,Released
4000000,tt0861739,pt,Elite Squad,0,Released
5641880,tt0862467,fr,Valhalla Rising,30638,Released
10500000,tt0862748,ja,Lupin the 3rd,0,Released
0,tt0862766,en,Obsession,0,Released
5000000,tt0862846,en,Sunshine Cleaning,16174377,Released
12000000,tt0862856,en,Trick 'r Treat,0,Released
850000,tt0862892,en,Chill,0,Released
0,tt0862946,ja,Mushi-Shi: The Movie,0,Released
0,tt0863037,en,TerrorStorm: A History of Government-Sponsored Terrorism,0,Released
0,tt0863093,it,La Notte del mio primo amore,0,Released
2300000,tt0863136,no,Peter & the Wolf,0,Released
200000,tt0864331,en,Dead Man's Hand,0,Released
0,tt0864761,en,The Duchess,0,Released
0,tt0864770,fr,The Grocer's Son,0,Released
145000000,tt0864835,en,Mr. Peabody & Sherman,272912430,Released
0,tt0864911,en,Teen Spirit,0,Rumored
0,tt0864918,fr,Trivial,0,Released
0,tt0865297,en,The Black Balloon,0,Released
0,tt0865482,en,Katt Williams: The Pimp Chronicles Pt. 1,0,Released
0,tt0865538,en,Wanda Sykes: Sick and Tired,0,Released
18000000,tt0865554,en,The Informers,382174,Released
55000000,tt0865556,en,The Forbidden Kingdom,127906624,Released
17000000,tt0865559,en,My Life in Ruins,20455276,Released
0,tt0865560,en,Now & Later,0,Released
0,tt0865561,en,6 Month Rule,0,Released
0,tt0865907,en,Into the Blue 2: The Reef,0,Released
0,tt0865957,en,War Games: The Dead Code,0,Released
0,tt0866435,en,Hotel California,0,Released
0,tt0866437,en,The Jane Austen Book Club,0,Released
40000000,tt0866439,en,Made of Honor,84601681,Released
0,tt0867149,en,Dane Cook: Vicious Circle,0,Released
0,tt0867205,en,Two Tigers,0,Released
0,tt0867270,en,Childless,0,Released
0,tt0867271,es,Chile Can Do It,0,Released
0,tt0867295,en,From a Place of Darkness,0,Released
0,tt0867334,en,Jolene,0,Released
0,tt0867418,en,Scooby-Doo! Pirates Ahoy!,0,Released
0,tt0869019,en,Candles on Bay Street,0,Released
0,tt0869152,en,They Wait,0,Released
0,tt0869155,en,"All Blossoms Again: Pedro Costa, Director",0,Released
0,tt0869921,en,Nora Roberts' Angels Fall,0,Released
0,tt0869977,fr,Water Lilies,0,Released
19000000,tt0869994,fr,Paris,23550000,Released
0,tt0870090,pt,City of Men,307076,Released
0,tt0870111,en,Frost/Nixon,0,Released
250000,tt0870112,en,Future by Design,0,Released
0,tt0870117,en,Hammer & Tickle,0,Released
0,tt0870122,en,Humboldt County,0,Released
0,tt0870195,en,Before The Rains,0,Released
14000000,tt0870204,en,Boot Camp,0,Released
0,tt0870210,en,All Tomorrow's Parties,0,Released
0,tt0870211,en,Battle For Haditha,0,Released
6500000,tt0870937,en,Open Graves,0,Released
0,tt0870958,ko,Bloody Reunion,0,Released
4,tt0870967,ko,Maundy Thursday,0,Released
11000000,tt0870984,da,Antichrist,791867,Released
0,tt0871020,en,The Cradle,0,Released
0,tt0871026,en,The Caretaker,0,Released
0,tt0871425,en,Pretty/Handsome,0,Released
30000000,tt0871426,en,Baby Mama,63833449,Released
0,tt0871427,en,Babylon 5: The Lost Tales - Voices in the Dark,0,Released
0,tt0871438,en,Ocean of Pearls,0,Released
0,tt0871510,hi,Chak De! India,19300000,Released
0,tt0871512,fr,Disengagement,0,Released
0,tt0871865,en,I Can See You,0,Released
1500000,tt0871867,en,Half Past Dead 2,0,Released
0,tt0871886,en,Loneliness in the Net,0,Released
0,tt0872007,ja,Waiting in the Dark,0,Released
0,tt0872022,ja,Heavenly Forest,0,Released
0,tt0872094,is,Children,0,Released
0,tt0872099,vi,Pao's Story,0,Released
0,tt0872224,en,Street Thief,0,Released
25000000,tt0872230,en,My Soul to Take,19829957,Released
0,tt0872243,en,All She Wants for Christmas,0,Released
0,tt0872245,en,Better Things,0,Released
4000000,tt0873886,en,Red State,1104682,Released
500000,tt0874271,en,Elsewhere,0,Released
0,tt0874289,en,The Iceman Tapes: Conversations with a Killer,0,Released
1949120,tt0874317,en,Salute,0,Released
0,tt0874421,en,Beijing Taxi,0,Released
0,tt0874423,en,Zoo,0,Released
0,tt0874425,en,Pretty Ugly People,0,Released
0,tt0874952,en,My Love,0,Released
0,tt0875025,ko,Tazza: The High Rollers,0,Released
80000000,tt0875034,en,Nine,53825515,Released
0,tt0875113,fr,99 francs,0,Released
0,tt0875122,ru,Free Floating,0,Released
0,tt0875130,ja,Love on Sunday,0,Released
0,tt0875140,en,Portrait of a Young Man in Three Movements,0,Released
0,tt0875148,en,Tipping Point,0,Released
0,tt0875155,ja,The Weathering Continent,0,Released
0,tt0875581,en,Darling,0,Released
0,tt0875595,tr,Destiny,0,Rumored
0,tt0875609,ja,Pokémon: Lucario and the Mystery of Mew,0,Released
0,tt0875695,en,The Iceman and the Psychiatrist,0,Released
0,tt0875705,en,Lake City,0,Released
